"","usingObserved","treeType","scale","counted","mean","median","pi.lower","pi.upper"
"45",FALSE,"Dirichlet","1",80,0.0700175281854812,0.0700091908018712,0.0677682381429726,0.0722952579327258
"46",TRUE,"Dirichlet","1",80,0.149791182655538,0.139912474950134,0.0506879525244398,0.282783365296622
"47",FALSE,"Dirichlet","10",80,0.0700185290197934,0.0629289229777777,0.0186620288290572,0.145661704374539
"48",TRUE,"Dirichlet","10",80,0.080003421866737,0.0791153748041542,0.0565052308948039,0.106532624739288
"49",FALSE,"Dirichlet Tree","0",100,0.36944904229102,0.361695886873218,0.158960761671171,0.606614986584593
"50",TRUE,"Dirichlet Tree","0",100,0.338759215019487,0.326996312098195,0.119147326112096,0.598879285774406
"51",FALSE,"Dirichlet Tree","1",100,0.384368207042078,0.364821864067297,0.0728099797685663,0.762742982670592
"52",TRUE,"Dirichlet Tree","1",100,0.5,0.5,0.197648230432293,0.802351769567707
"53",FALSE,"Dirichlet Tree","10",100,0.420181281757887,0.415648451654715,0.203320035409213,0.652635656011303
"54",TRUE,"Dirichlet Tree","10",100,0.477334743662582,0.475292633834221,0.202841253384665,0.758863699714621
"55",FALSE,"Dirichlet","0",100,0.27846101268378,0.260839996382902,0.074066708433545,0.543546267270619
"56",TRUE,"Dirichlet","0",100,0.326214403186484,0.313554811978063,0.110716498267459,0.585308275353482
"57",FALSE,"Dirichlet","1",100,0.110020257451084,0.10800894502357,0.068593515860096,0.158316677864199
"58",TRUE,"Dirichlet","1",100,0.130240138632366,0.109917521260656,0.0183518664271615,0.312017040165026
"59",FALSE,"Dirichlet","10",100,0.0999759109112579,0.0957402848828312,0.0462496468055374,0.168188548453243
"60",TRUE,"Dirichlet","10",100,0.200013631354616,0.19738931819125,0.129936418833244,0.279059668964913
