"","repno","usingObserved","treeType","scale","counted","wincount.1","wincount.2","wincount.3","wincount.4","wincount.5"
"1739",2,FALSE,"dirichlet",1,90,4,1,11,6,3
"1740",2,TRUE,"dirichlet",1,90,0,0,17,8,0
"1741",2,FALSE,"dirichlet",10,90,2,8,4,10,1
"1742",2,TRUE,"dirichlet",10,90,1,2,11,9,2
"1743",2,FALSE,"dirichlet",100,90,3,12,3,3,4
"1744",2,TRUE,"dirichlet",100,90,3,1,13,5,3
"1745",2,FALSE,"dtree",0.100000001490116,100,0,0,16,9,0
"1746",2,TRUE,"dtree",0.100000001490116,100,0,1,22,2,0
"1747",2,FALSE,"dtree",1,100,0,1,18,6,0
"1748",2,TRUE,"dtree",1,100,1,0,24,0,0
"1749",2,FALSE,"dtree",10,100,0,0,17,8,0
"1750",2,TRUE,"dtree",10,100,0,1,14,10,0
"1751",2,FALSE,"dtree",100,100,1,2,18,2,2
"1752",2,TRUE,"dtree",100,100,0,0,15,10,0
"1753",2,FALSE,"dirichlet",0.100000001490116,100,0,0,20,5,0
"1754",2,TRUE,"dirichlet",0.100000001490116,100,0,0,19,6,0
"1755",2,FALSE,"dirichlet",1,100,1,2,12,8,2
"1756",2,TRUE,"dirichlet",1,100,2,1,15,7,0
"1757",2,FALSE,"dirichlet",10,100,3,4,9,4,5
"1758",2,TRUE,"dirichlet",10,100,3,4,11,7,0
"1759",2,FALSE,"dirichlet",100,100,3,7,5,4,6
"1760",2,TRUE,"dirichlet",100,100,0,3,15,7,0
"1761",2,FALSE,"dtree",0.100000001490116,110,0,0,23,2,0
"1762",2,TRUE,"dtree",0.100000001490116,110,0,0,24,1,0
"1763",2,FALSE,"dtree",1,110,0,0,23,2,0
"1764",2,TRUE,"dtree",1,110,0,0,24,1,0
"1765",2,FALSE,"dtree",10,110,0,0,21,4,0
"1766",2,TRUE,"dtree",10,110,0,0,23,2,0
"1767",2,FALSE,"dtree",100,110,2,1,14,7,1
"1768",2,TRUE,"dtree",100,110,0,0,20,5,0
"1769",2,FALSE,"dirichlet",0.100000001490116,110,0,0,22,3,0
"1770",2,TRUE,"dirichlet",0.100000001490116,110,0,0,20,5,0
"1771",2,FALSE,"dirichlet",1,110,2,1,12,7,3
"1772",2,TRUE,"dirichlet",1,110,0,1,21,3,0
"1773",2,FALSE,"dirichlet",10,110,7,4,11,3,0
"1774",2,TRUE,"dirichlet",10,110,1,2,20,1,1
"1775",2,FALSE,"dirichlet",100,110,3,7,6,5,4
"1776",2,TRUE,"dirichlet",100,110,0,1,10,14,0
"1777",2,FALSE,"dtree",0.100000001490116,120,0,0,21,4,0
"1778",2,TRUE,"dtree",0.100000001490116,120,0,0,22,3,0
"1779",2,FALSE,"dtree",1,120,0,0,23,2,0
"1780",2,TRUE,"dtree",1,120,0,0,22,3,0
"1781",2,FALSE,"dtree",10,120,0,0,23,2,0
"1782",2,TRUE,"dtree",10,120,0,0,19,6,0
"1783",2,FALSE,"dtree",100,120,1,2,16,5,1
"1784",2,TRUE,"dtree",100,120,1,0,19,5,0
"1785",2,FALSE,"dirichlet",0.100000001490116,120,0,0,19,6,0
"1786",2,TRUE,"dirichlet",0.100000001490116,120,0,0,22,3,0
"1787",2,FALSE,"dirichlet",1,120,1,3,12,8,1
"1788",2,TRUE,"dirichlet",1,120,0,1,12,12,0
"1789",2,FALSE,"dirichlet",10,120,4,2,8,7,4
"1790",2,TRUE,"dirichlet",10,120,2,1,18,4,0
"1791",2,FALSE,"dirichlet",100,120,6,2,7,7,3
"1792",2,TRUE,"dirichlet",100,120,2,0,18,5,0
"1793",2,FALSE,"dtree",0.100000001490116,130,0,0,21,4,0
"1794",2,TRUE,"dtree",0.100000001490116,130,0,0,25,0,0
"1795",2,FALSE,"dtree",1,130,0,0,19,6,0
"1796",2,TRUE,"dtree",1,130,0,0,23,2,0
"1797",2,FALSE,"dtree",10,130,0,0,22,3,0
"1798",2,TRUE,"dtree",10,130,0,0,24,1,0
"1799",2,FALSE,"dtree",100,130,3,2,14,6,0
"1800",2,TRUE,"dtree",100,130,1,0,19,5,0
"1801",2,FALSE,"dirichlet",0.100000001490116,130,0,0,19,6,0
"1802",2,TRUE,"dirichlet",0.100000001490116,130,0,0,20,5,0
"1803",2,FALSE,"dirichlet",1,130,1,0,16,7,1
"1804",2,TRUE,"dirichlet",1,130,1,0,16,8,0
"1805",2,FALSE,"dirichlet",10,130,4,4,6,5,6
"1806",2,TRUE,"dirichlet",10,130,2,0,14,8,1
"1807",2,FALSE,"dirichlet",100,130,4,5,6,4,6
"1808",2,TRUE,"dirichlet",100,130,0,1,19,4,1
"1809",2,FALSE,"dtree",0.100000001490116,140,0,0,21,4,0
"1810",2,TRUE,"dtree",0.100000001490116,140,0,0,24,1,0
"1811",2,FALSE,"dtree",1,140,0,0,23,2,0
"1812",2,TRUE,"dtree",1,140,0,0,22,3,0
"1813",2,FALSE,"dtree",10,140,0,1,20,4,0
"1814",2,TRUE,"dtree",10,140,0,0,19,6,0
"1815",2,FALSE,"dtree",100,140,1,0,16,8,0
"1816",2,TRUE,"dtree",100,140,1,0,17,7,0
"1817",2,FALSE,"dirichlet",0.100000001490116,140,0,0,20,5,0
"1818",2,TRUE,"dirichlet",0.100000001490116,140,0,0,20,5,0
"1819",2,FALSE,"dirichlet",1,140,3,2,13,7,0
"1820",2,TRUE,"dirichlet",1,140,1,1,17,5,1
"1821",2,FALSE,"dirichlet",10,140,5,4,9,3,4
"1822",2,TRUE,"dirichlet",10,140,2,0,16,5,2
"1823",2,FALSE,"dirichlet",100,140,4,3,3,7,8
"1824",2,TRUE,"dirichlet",100,140,1,3,12,9,0
"1825",2,FALSE,"dtree",0.100000001490116,150,0,0,21,4,0
"1826",2,TRUE,"dtree",0.100000001490116,150,0,0,18,7,0
"1827",2,FALSE,"dtree",1,150,0,0,21,4,0
"1828",2,TRUE,"dtree",1,150,0,0,22,3,0
"1829",2,FALSE,"dtree",10,150,0,0,20,5,0
"1830",2,TRUE,"dtree",10,150,0,0,20,5,0
"1831",2,FALSE,"dtree",100,150,1,1,15,8,0
"1832",2,TRUE,"dtree",100,150,0,0,19,6,0
"1833",2,FALSE,"dirichlet",0.100000001490116,150,0,0,21,4,0
"1834",2,TRUE,"dirichlet",0.100000001490116,150,0,0,22,3,0
"1835",2,FALSE,"dirichlet",1,150,2,2,15,6,0
"1836",2,TRUE,"dirichlet",1,150,0,0,16,9,0
"1837",2,FALSE,"dirichlet",10,150,4,4,8,5,4
"1838",2,TRUE,"dirichlet",10,150,0,0,19,6,0
"1839",2,FALSE,"dirichlet",100,150,4,6,4,4,7
"1840",2,TRUE,"dirichlet",100,150,1,2,13,7,2
"1841",2,FALSE,"dtree",0.100000001490116,160,0,0,23,2,0
"1842",2,TRUE,"dtree",0.100000001490116,160,0,0,22,3,0
"1843",2,FALSE,"dtree",1,160,0,0,21,4,0
"1844",2,TRUE,"dtree",1,160,0,0,23,2,0
"1845",2,FALSE,"dtree",10,160,0,0,22,3,0
"1846",2,TRUE,"dtree",10,160,1,0,21,3,0
"1847",2,FALSE,"dtree",100,160,2,5,10,8,0
"1848",2,TRUE,"dtree",100,160,0,0,16,9,0
"1849",2,FALSE,"dirichlet",0.100000001490116,160,0,0,21,4,0
"1850",2,TRUE,"dirichlet",0.100000001490116,160,0,0,24,1,0
"1851",2,FALSE,"dirichlet",1,160,3,3,12,6,1
"1852",2,TRUE,"dirichlet",1,160,0,0,22,2,1
"1853",2,FALSE,"dirichlet",10,160,4,1,7,11,2
"1854",2,TRUE,"dirichlet",10,160,0,0,17,7,1
"1855",2,FALSE,"dirichlet",100,160,1,6,4,7,7
"1856",2,TRUE,"dirichlet",100,160,0,0,18,7,0
"1857",2,FALSE,"dtree",0.100000001490116,170,0,0,21,4,0
"1858",2,TRUE,"dtree",0.100000001490116,170,0,0,24,1,0
"1859",2,FALSE,"dtree",1,170,0,0,23,2,0
"1860",2,TRUE,"dtree",1,170,0,0,25,0,0
"1861",2,FALSE,"dtree",10,170,0,0,22,3,0
"1862",2,TRUE,"dtree",10,170,0,0,21,4,0
"1863",2,FALSE,"dtree",100,170,2,1,17,5,0
"1864",2,TRUE,"dtree",100,170,0,0,24,1,0
"1865",2,FALSE,"dirichlet",0.100000001490116,170,0,0,19,6,0
"1866",2,TRUE,"dirichlet",0.100000001490116,170,0,0,25,0,0
"1867",2,FALSE,"dirichlet",1,170,1,0,15,8,1
"1868",2,TRUE,"dirichlet",1,170,0,1,20,4,0
"1869",2,FALSE,"dirichlet",10,170,5,4,5,4,7
"1870",2,TRUE,"dirichlet",10,170,1,0,17,6,1
"1871",2,FALSE,"dirichlet",100,170,5,4,8,5,3
"1872",2,TRUE,"dirichlet",100,170,1,0,19,5,0
"1873",2,FALSE,"dtree",0.100000001490116,180,0,0,23,2,0
"1874",2,TRUE,"dtree",0.100000001490116,180,0,0,25,0,0
"1875",2,FALSE,"dtree",1,180,0,0,22,3,0
"1876",2,TRUE,"dtree",1,180,0,0,24,1,0
"1877",2,FALSE,"dtree",10,180,0,0,24,1,0
"1878",2,TRUE,"dtree",10,180,0,0,24,1,0
"1879",2,FALSE,"dtree",100,180,0,0,20,5,0
"1880",2,TRUE,"dtree",100,180,0,0,22,3,0
"1881",2,FALSE,"dirichlet",0.100000001490116,180,0,0,25,0,0
"1882",2,TRUE,"dirichlet",0.100000001490116,180,0,0,25,0,0
"1883",2,FALSE,"dirichlet",1,180,1,0,17,6,1
"1884",2,TRUE,"dirichlet",1,180,0,0,21,4,0
"1885",2,FALSE,"dirichlet",10,180,1,8,5,8,3
"1886",2,TRUE,"dirichlet",10,180,1,0,20,4,0
"1887",2,FALSE,"dirichlet",100,180,7,3,7,4,4
"1888",2,TRUE,"dirichlet",100,180,0,0,20,5,0
"1889",2,FALSE,"dtree",0.100000001490116,190,0,0,25,0,0
"1890",2,TRUE,"dtree",0.100000001490116,190,0,0,23,2,0
"1891",2,FALSE,"dtree",1,190,0,0,20,5,0
"1892",2,TRUE,"dtree",1,190,0,0,25,0,0
"1893",2,FALSE,"dtree",10,190,0,0,24,1,0
"1894",2,TRUE,"dtree",10,190,0,0,23,2,0
"1895",2,FALSE,"dtree",100,190,0,0,19,4,2
"1896",2,TRUE,"dtree",100,190,0,0,20,5,0
"1897",2,FALSE,"dirichlet",0.100000001490116,190,1,0,23,1,0
"1898",2,TRUE,"dirichlet",0.100000001490116,190,0,0,24,1,0
"1899",2,FALSE,"dirichlet",1,190,3,2,12,6,2
"1900",2,TRUE,"dirichlet",1,190,0,0,17,8,0
"1901",2,FALSE,"dirichlet",10,190,6,6,3,9,1
"1902",2,TRUE,"dirichlet",10,190,1,0,16,8,0
"1903",2,FALSE,"dirichlet",100,190,6,5,7,4,3
"1904",2,TRUE,"dirichlet",100,190,1,0,17,7,0
"1905",2,FALSE,"dtree",0.100000001490116,200,0,0,18,7,0
"1906",2,TRUE,"dtree",0.100000001490116,200,0,0,20,5,0
"1907",2,FALSE,"dtree",1,200,0,0,24,1,0
"1908",2,TRUE,"dtree",1,200,0,0,22,3,0
"1909",2,FALSE,"dtree",10,200,0,0,22,3,0
"1910",2,TRUE,"dtree",10,200,0,0,23,2,0
"1911",2,FALSE,"dtree",100,200,0,0,17,8,0
"1912",2,TRUE,"dtree",100,200,0,0,22,3,0
"1913",2,FALSE,"dirichlet",0.100000001490116,200,0,0,21,4,0
"1914",2,TRUE,"dirichlet",0.100000001490116,200,0,0,24,1,0
"1915",2,FALSE,"dirichlet",1,200,2,2,15,4,2
"1916",2,TRUE,"dirichlet",1,200,0,0,20,5,0
"1917",2,FALSE,"dirichlet",10,200,6,2,7,3,7
"1918",2,TRUE,"dirichlet",10,200,1,0,21,3,0
"1919",2,FALSE,"dirichlet",100,200,3,2,7,3,10
"1920",2,TRUE,"dirichlet",100,200,0,1,19,4,1
"1921",2,FALSE,"dtree",0.100000001490116,210,0,0,23,2,0
"1922",2,TRUE,"dtree",0.100000001490116,210,0,0,22,3,0
"1923",2,FALSE,"dtree",1,210,0,0,24,1,0
"1924",2,TRUE,"dtree",1,210,0,0,24,1,0
"1925",2,FALSE,"dtree",10,210,0,0,23,2,0
"1926",2,TRUE,"dtree",10,210,0,0,21,4,0
"1927",2,FALSE,"dtree",100,210,0,0,14,11,0
"1928",2,TRUE,"dtree",100,210,0,0,23,2,0
"1929",2,FALSE,"dirichlet",0.100000001490116,210,0,0,19,6,0
"1930",2,TRUE,"dirichlet",0.100000001490116,210,0,0,21,4,0
"1931",2,FALSE,"dirichlet",1,210,0,1,19,5,0
"1932",2,TRUE,"dirichlet",1,210,0,0,21,4,0
"1933",2,FALSE,"dirichlet",10,210,5,4,8,3,5
"1934",2,TRUE,"dirichlet",10,210,0,0,22,3,0
"1935",2,FALSE,"dirichlet",100,210,6,5,3,5,6
"1936",2,TRUE,"dirichlet",100,210,0,0,20,4,1
"1937",2,FALSE,"dtree",0.100000001490116,220,0,0,25,0,0
"1938",2,TRUE,"dtree",0.100000001490116,220,0,0,24,1,0
"1939",2,FALSE,"dtree",1,220,0,0,20,5,0
"1940",2,TRUE,"dtree",1,220,0,0,24,1,0
"1941",2,FALSE,"dtree",10,220,0,0,20,5,0
"1942",2,TRUE,"dtree",10,220,0,0,22,3,0
"1943",2,FALSE,"dtree",100,220,0,0,18,7,0
"1944",2,TRUE,"dtree",100,220,1,0,21,3,0
"1945",2,FALSE,"dirichlet",0.100000001490116,220,0,0,23,2,0
"1946",2,TRUE,"dirichlet",0.100000001490116,220,0,0,23,2,0
"1947",2,FALSE,"dirichlet",1,220,0,0,20,4,1
"1948",2,TRUE,"dirichlet",1,220,0,0,23,2,0
"1949",2,FALSE,"dirichlet",10,220,4,4,8,4,5
"1950",2,TRUE,"dirichlet",10,220,0,0,18,7,0
"1951",2,FALSE,"dirichlet",100,220,4,5,7,3,6
"1952",2,TRUE,"dirichlet",100,220,0,0,16,9,0
"1953",2,FALSE,"dtree",0.100000001490116,230,0,0,23,2,0
"1954",2,TRUE,"dtree",0.100000001490116,230,0,0,25,0,0
"1955",2,FALSE,"dtree",1,230,0,0,24,1,0
"1956",2,TRUE,"dtree",1,230,0,0,24,1,0
"1957",2,FALSE,"dtree",10,230,0,0,22,3,0
"1958",2,TRUE,"dtree",10,230,0,0,24,1,0
"1959",2,FALSE,"dtree",100,230,0,0,19,5,1
"1960",2,TRUE,"dtree",100,230,0,0,24,1,0
"1961",2,FALSE,"dirichlet",0.100000001490116,230,0,0,22,3,0
"1962",2,TRUE,"dirichlet",0.100000001490116,230,0,0,25,0,0
"1963",2,FALSE,"dirichlet",1,230,0,1,18,5,1
"1964",2,TRUE,"dirichlet",1,230,0,0,22,3,0
"1965",2,FALSE,"dirichlet",10,230,4,3,11,4,3
"1966",2,TRUE,"dirichlet",10,230,0,1,19,4,1
"1967",2,FALSE,"dirichlet",100,230,3,4,3,9,6
"1968",2,TRUE,"dirichlet",100,230,0,0,14,11,0
"1969",2,FALSE,"dtree",0.100000001490116,240,0,0,21,4,0
"1970",2,TRUE,"dtree",0.100000001490116,240,0,0,22,3,0
"1971",2,FALSE,"dtree",1,240,0,0,22,3,0
"1972",2,TRUE,"dtree",1,240,0,0,25,0,0
"1973",2,FALSE,"dtree",10,240,0,0,21,4,0
"1974",2,TRUE,"dtree",10,240,0,0,23,2,0
"1975",2,FALSE,"dtree",100,240,1,0,18,6,0
"1976",2,TRUE,"dtree",100,240,0,0,24,1,0
"1977",2,FALSE,"dirichlet",0.100000001490116,240,0,0,24,1,0
"1978",2,TRUE,"dirichlet",0.100000001490116,240,0,0,21,4,0
"1979",2,FALSE,"dirichlet",1,240,1,0,20,2,2
"1980",2,TRUE,"dirichlet",1,240,0,0,24,1,0
"1981",2,FALSE,"dirichlet",10,240,4,3,7,9,2
"1982",2,TRUE,"dirichlet",10,240,0,0,18,7,0
"1983",2,FALSE,"dirichlet",100,240,6,1,4,7,7
"1984",2,TRUE,"dirichlet",100,240,0,0,21,4,0
"1985",2,FALSE,"dtree",0.100000001490116,250,0,0,24,1,0
"1986",2,TRUE,"dtree",0.100000001490116,250,0,0,23,2,0
"1987",2,FALSE,"dtree",1,250,0,0,22,3,0
"1988",2,TRUE,"dtree",1,250,0,0,24,1,0
"1989",2,FALSE,"dtree",10,250,0,0,23,2,0
"1990",2,TRUE,"dtree",10,250,0,0,24,1,0
"1991",2,FALSE,"dtree",100,250,0,0,15,10,0
"1992",2,TRUE,"dtree",100,250,0,1,22,2,0
"1993",2,FALSE,"dirichlet",0.100000001490116,250,0,0,22,3,0
"1994",2,TRUE,"dirichlet",0.100000001490116,250,0,0,25,0,0
"1995",2,FALSE,"dirichlet",1,250,1,0,18,5,1
"1996",2,TRUE,"dirichlet",1,250,0,0,19,6,0
"1997",2,FALSE,"dirichlet",10,250,5,1,13,5,1
"1998",2,TRUE,"dirichlet",10,250,0,0,24,1,0
"1999",2,FALSE,"dirichlet",100,250,5,4,7,5,4
"2000",2,TRUE,"dirichlet",100,250,0,1,23,1,0
"2001",2,FALSE,"dtree",0.100000001490116,260,0,0,25,0,0
"2002",2,TRUE,"dtree",0.100000001490116,260,0,0,25,0,0
"2003",2,FALSE,"dtree",1,260,0,0,23,2,0
"2004",2,TRUE,"dtree",1,260,0,0,25,0,0
"2005",2,FALSE,"dtree",10,260,0,0,22,3,0
"2006",2,TRUE,"dtree",10,260,0,0,25,0,0
"2007",2,FALSE,"dtree",100,260,0,0,20,4,1
"2008",2,TRUE,"dtree",100,260,0,0,24,1,0
"2009",2,FALSE,"dirichlet",0.100000001490116,260,0,0,22,3,0
"2010",2,TRUE,"dirichlet",0.100000001490116,260,0,0,25,0,0
"2011",2,FALSE,"dirichlet",1,260,2,0,15,6,2
"2012",2,TRUE,"dirichlet",1,260,0,0,24,1,0
"2013",2,FALSE,"dirichlet",10,260,4,9,7,3,2
"2014",2,TRUE,"dirichlet",10,260,0,0,22,3,0
"2015",2,FALSE,"dirichlet",100,260,5,4,5,6,5
"2016",2,TRUE,"dirichlet",100,260,1,0,20,4,0
"2017",2,FALSE,"dtree",0.100000001490116,270,0,0,24,1,0
"2018",2,TRUE,"dtree",0.100000001490116,270,0,0,25,0,0
"2019",2,FALSE,"dtree",1,270,0,0,24,1,0
"2020",2,TRUE,"dtree",1,270,0,0,25,0,0
"2021",2,FALSE,"dtree",10,270,0,0,24,1,0
"2022",2,TRUE,"dtree",10,270,0,0,25,0,0
"2023",2,FALSE,"dtree",100,270,0,0,24,1,0
"2024",2,TRUE,"dtree",100,270,0,0,25,0,0
"2025",2,FALSE,"dirichlet",0.100000001490116,270,0,0,25,0,0
"2026",2,TRUE,"dirichlet",0.100000001490116,270,0,0,25,0,0
"2027",2,FALSE,"dirichlet",1,270,4,0,17,3,1
"2028",2,TRUE,"dirichlet",1,270,0,0,24,1,0
"2029",2,FALSE,"dirichlet",10,270,3,2,11,7,2
"2030",2,TRUE,"dirichlet",10,270,0,0,22,3,0
"2031",2,FALSE,"dirichlet",100,270,4,3,7,7,4
"2032",2,TRUE,"dirichlet",100,270,0,0,25,0,0
"2033",2,FALSE,"dtree",0.100000001490116,280,0,0,25,0,0
"2034",2,TRUE,"dtree",0.100000001490116,280,0,0,24,1,0
"2035",2,FALSE,"dtree",1,280,0,0,25,0,0
"2036",2,TRUE,"dtree",1,280,0,0,24,1,0
"2037",2,FALSE,"dtree",10,280,0,0,23,2,0
"2038",2,TRUE,"dtree",10,280,0,0,25,0,0
"2039",2,FALSE,"dtree",100,280,0,0,17,7,1
"2040",2,TRUE,"dtree",100,280,0,0,24,1,0
"2041",2,FALSE,"dirichlet",0.100000001490116,280,0,0,22,3,0
"2042",2,TRUE,"dirichlet",0.100000001490116,280,0,0,24,1,0
"2043",2,FALSE,"dirichlet",1,280,1,0,20,3,1
"2044",2,TRUE,"dirichlet",1,280,0,0,24,1,0
"2045",2,FALSE,"dirichlet",10,280,5,4,6,6,4
"2046",2,TRUE,"dirichlet",10,280,0,0,25,0,0
"2047",2,FALSE,"dirichlet",100,280,4,3,4,8,6
"2048",2,TRUE,"dirichlet",100,280,0,0,22,3,0
"2049",2,FALSE,"dtree",0.100000001490116,290,0,0,25,0,0
"2050",2,TRUE,"dtree",0.100000001490116,290,0,0,25,0,0
"2051",2,FALSE,"dtree",1,290,0,0,24,1,0
"2052",2,TRUE,"dtree",1,290,0,0,25,0,0
"2053",2,FALSE,"dtree",10,290,0,0,25,0,0
"2054",2,TRUE,"dtree",10,290,0,0,25,0,0
"2055",2,FALSE,"dtree",100,290,0,0,19,6,0
"2056",2,TRUE,"dtree",100,290,0,0,24,1,0
"2057",2,FALSE,"dirichlet",0.100000001490116,290,0,0,22,3,0
"2058",2,TRUE,"dirichlet",0.100000001490116,290,0,0,25,0,0
"2059",2,FALSE,"dirichlet",1,290,0,2,18,5,0
"2060",2,TRUE,"dirichlet",1,290,0,0,23,2,0
"2061",2,FALSE,"dirichlet",10,290,4,5,8,2,6
"2062",2,TRUE,"dirichlet",10,290,0,0,24,1,0
"2063",2,FALSE,"dirichlet",100,290,3,5,4,8,5
"2064",2,TRUE,"dirichlet",100,290,0,0,24,1,0
"2065",2,FALSE,"dtree",0.100000001490116,300,0,0,25,0,0
"2066",2,TRUE,"dtree",0.100000001490116,300,0,0,25,0,0
"2067",2,FALSE,"dtree",1,300,0,0,24,1,0
"2068",2,TRUE,"dtree",1,300,0,0,25,0,0
"2069",2,FALSE,"dtree",10,300,0,0,23,2,0
"2070",2,TRUE,"dtree",10,300,0,0,25,0,0
"2071",2,FALSE,"dtree",100,300,0,0,20,4,1
"2072",2,TRUE,"dtree",100,300,0,0,25,0,0
"2073",2,FALSE,"dirichlet",0.100000001490116,300,0,0,24,1,0
"2074",2,TRUE,"dirichlet",0.100000001490116,300,0,0,24,1,0
"2075",2,FALSE,"dirichlet",1,300,0,1,21,3,0
"2076",2,TRUE,"dirichlet",1,300,0,0,23,2,0
"2077",2,FALSE,"dirichlet",10,300,3,5,7,8,2
"2078",2,TRUE,"dirichlet",10,300,0,0,22,3,0
"2079",2,FALSE,"dirichlet",100,300,5,7,6,5,2
"2080",2,TRUE,"dirichlet",100,300,0,0,23,2,0
"2081",2,FALSE,"dtree",0.100000001490116,310,0,0,24,1,0
"2082",2,TRUE,"dtree",0.100000001490116,310,0,0,24,1,0
"2083",2,FALSE,"dtree",1,310,0,0,25,0,0
"2084",2,TRUE,"dtree",1,310,0,0,23,2,0
"2085",2,FALSE,"dtree",10,310,0,0,24,1,0
"2086",2,TRUE,"dtree",10,310,0,0,23,2,0
"2087",2,FALSE,"dtree",100,310,0,0,17,8,0
"2088",2,TRUE,"dtree",100,310,0,0,23,2,0
"2089",2,FALSE,"dirichlet",0.100000001490116,310,0,0,23,2,0
"2090",2,TRUE,"dirichlet",0.100000001490116,310,0,0,25,0,0
"2091",2,FALSE,"dirichlet",1,310,2,0,19,4,0
"2092",2,TRUE,"dirichlet",1,310,0,0,24,1,0
"2093",2,FALSE,"dirichlet",10,310,3,4,3,9,6
"2094",2,TRUE,"dirichlet",10,310,0,1,19,5,0
"2095",2,FALSE,"dirichlet",100,310,6,6,5,7,1
"2096",2,TRUE,"dirichlet",100,310,0,0,21,4,0
"2097",2,FALSE,"dtree",0.100000001490116,320,0,0,23,2,0
"2098",2,TRUE,"dtree",0.100000001490116,320,0,0,25,0,0
"2099",2,FALSE,"dtree",1,320,0,0,23,2,0
"2100",2,TRUE,"dtree",1,320,0,0,25,0,0
"2101",2,FALSE,"dtree",10,320,0,0,23,2,0
"2102",2,TRUE,"dtree",10,320,0,0,25,0,0
"2103",2,FALSE,"dtree",100,320,0,0,22,3,0
"2104",2,TRUE,"dtree",100,320,0,0,24,1,0
"2105",2,FALSE,"dirichlet",0.100000001490116,320,0,0,23,2,0
"2106",2,TRUE,"dirichlet",0.100000001490116,320,0,0,24,1,0
"2107",2,FALSE,"dirichlet",1,320,0,0,18,7,0
"2108",2,TRUE,"dirichlet",1,320,0,0,24,1,0
"2109",2,FALSE,"dirichlet",10,320,7,6,5,4,3
"2110",2,TRUE,"dirichlet",10,320,0,0,20,5,0
"2111",2,FALSE,"dirichlet",100,320,3,5,3,6,8
"2112",2,TRUE,"dirichlet",100,320,0,0,23,2,0
"2113",2,FALSE,"dtree",0.100000001490116,330,0,0,25,0,0
"2114",2,TRUE,"dtree",0.100000001490116,330,0,0,25,0,0
"2115",2,FALSE,"dtree",1,330,0,0,25,0,0
"2116",2,TRUE,"dtree",1,330,0,0,25,0,0
"2117",2,FALSE,"dtree",10,330,0,0,23,2,0
"2118",2,TRUE,"dtree",10,330,0,0,24,1,0
"2119",2,FALSE,"dtree",100,330,0,0,23,2,0
"2120",2,TRUE,"dtree",100,330,0,0,24,1,0
"2121",2,FALSE,"dirichlet",0.100000001490116,330,0,0,22,3,0
"2122",2,TRUE,"dirichlet",0.100000001490116,330,0,0,25,0,0
"2123",2,FALSE,"dirichlet",1,330,0,2,21,2,0
"2124",2,TRUE,"dirichlet",1,330,0,0,24,1,0
"2125",2,FALSE,"dirichlet",10,330,3,6,5,7,4
"2126",2,TRUE,"dirichlet",10,330,0,0,24,1,0
"2127",2,FALSE,"dirichlet",100,330,3,5,11,2,4
"2128",2,TRUE,"dirichlet",100,330,0,0,24,1,0
"2129",2,FALSE,"dtree",0.100000001490116,340,0,0,25,0,0
"2130",2,TRUE,"dtree",0.100000001490116,340,0,0,25,0,0
"2131",2,FALSE,"dtree",1,340,0,0,23,2,0
"2132",2,TRUE,"dtree",1,340,0,0,25,0,0
"2133",2,FALSE,"dtree",10,340,0,0,25,0,0
"2134",2,TRUE,"dtree",10,340,0,0,24,1,0
"2135",2,FALSE,"dtree",100,340,0,0,21,3,1
"2136",2,TRUE,"dtree",100,340,0,0,25,0,0
"2137",2,FALSE,"dirichlet",0.100000001490116,340,0,0,23,2,0
"2138",2,TRUE,"dirichlet",0.100000001490116,340,0,0,25,0,0
"2139",2,FALSE,"dirichlet",1,340,0,0,21,4,0
"2140",2,TRUE,"dirichlet",1,340,0,0,23,2,0
"2141",2,FALSE,"dirichlet",10,340,4,3,9,6,3
"2142",2,TRUE,"dirichlet",10,340,0,0,24,1,0
"2143",2,FALSE,"dirichlet",100,340,4,4,5,7,5
"2144",2,TRUE,"dirichlet",100,340,0,0,20,5,0
"2145",2,FALSE,"dtree",0.100000001490116,350,0,0,25,0,0
"2146",2,TRUE,"dtree",0.100000001490116,350,0,0,25,0,0
"2147",2,FALSE,"dtree",1,350,0,0,25,0,0
"2148",2,TRUE,"dtree",1,350,0,0,25,0,0
"2149",2,FALSE,"dtree",10,350,0,0,25,0,0
"2150",2,TRUE,"dtree",10,350,0,0,25,0,0
"2151",2,FALSE,"dtree",100,350,0,0,20,5,0
"2152",2,TRUE,"dtree",100,350,0,0,25,0,0
"2153",2,FALSE,"dirichlet",0.100000001490116,350,0,0,22,3,0
"2154",2,TRUE,"dirichlet",0.100000001490116,350,0,0,25,0,0
"2155",2,FALSE,"dirichlet",1,350,1,0,18,6,0
"2156",2,TRUE,"dirichlet",1,350,0,0,23,2,0
"2157",2,FALSE,"dirichlet",10,350,6,0,7,8,4
"2158",2,TRUE,"dirichlet",10,350,0,0,23,2,0
"2159",2,FALSE,"dirichlet",100,350,6,9,3,4,3
"2160",2,TRUE,"dirichlet",100,350,0,0,23,2,0
"2161",2,FALSE,"dtree",0.100000001490116,360,0,0,22,3,0
"2162",2,TRUE,"dtree",0.100000001490116,360,0,0,25,0,0
"2163",2,FALSE,"dtree",1,360,0,0,24,1,0
"2164",2,TRUE,"dtree",1,360,0,0,24,1,0
"2165",2,FALSE,"dtree",10,360,0,0,24,1,0
"2166",2,TRUE,"dtree",10,360,0,0,24,1,0
"2167",2,FALSE,"dtree",100,360,0,0,21,4,0
